Acesso: <sqlite3.Connection object at 0x000001C8824A1120> - 2025-06-12T08:12:15.758764
Acesso: <sqlite3.Connection object at 0x000001C8824A13F0> - 2025-06-12T08:12:37.339011
Acesso: <sqlite3.Connection object at 0x000001C8824A1990> - 2025-06-12T08:12:37.350144
Acesso: <sqlite3.Connection object at 0x000001C8824A1A80> - 2025-06-12T08:12:37.352086
Acesso: <sqlite3.Cursor object at 0x00000207FC4F79C0> - 2025-06-12T08:12:49.508717
[2025-06-17T10:52:56.995580] SQL: SELECT * FROM EnterpriseLucroPresumido WHERE id=1 | PARAMS: ('Request a Row', '127.0.0.1')
[2025-06-17T10:52:56.998375] SQL: SELECT * FROM EnterpriseLucroPresumido WHERE id=1 | PARAMS: ('Request a Row', '127.0.0.1')
[2025-06-17T10:54:46.745562] SQL: SELECT * FROM EnterpriseLucroPresumido | PARAMS: client: 127.0.0.1
[2025-06-17T10:54:47.597059] SQL: SELECT * FROM EnterpriselucroPresumido WHERE id=1 | PARAMS: client: 127.0.0.1
[2025-06-17T10:54:48.550410] SQL: SELECT * FROM EnterpriseLucroPresumido WHERE id=1 | PARAMS: ('Request a Row', '127.0.0.1')
[2025-06-17T10:54:48.552144] SQL: SELECT * FROM EnterpriseLucroPresumido WHERE id=1 | PARAMS: ('Request a Row', '127.0.0.1')
[2025-06-17T10:54:49.416592] SQL: SELECT * FROM EnterpriseLucroPresumido WHERE id=1 | PARAMS: ('Request a Row', '127.0.0.1')
[2025-06-17T10:54:49.420509] SQL: SELECT * FROM EnterpriseLucroPresumido WHERE id=1 | PARAMS: ('Request a Row', '127.0.0.1')
[2025-06-17T10:54:51.181427] SQL: SELECT * FROM EnterpriseLucroPresumido WHERE id=1 | PARAMS: ('Request a Row', '127.0.0.1')
[2025-06-17T10:54:51.183455] SQL: SELECT * FROM EnterpriseLucroPresumido WHERE id=1 | PARAMS: ('Request a Row', '127.0.0.1')
[2025-06-17T10:54:53.401343] SQL: SELECT * FROM EnterpriseLucroPresumido WHERE id=1 | PARAMS: ('Request a Row', '127.0.0.1')
[2025-06-17T10:54:53.403732] SQL: SELECT * FROM EnterpriseLucroPresumido WHERE id=1 | PARAMS: ('Request a Row', '127.0.0.1')
[2025-06-17T10:54:55.314778] SQL: SELECT * FROM EnterpriseLucroPresumido WHERE id=1 | PARAMS: ('Request a Row', '127.0.0.1')
[2025-06-17T10:54:55.316527] SQL: SELECT * FROM EnterpriseLucroPresumido WHERE id=1 | PARAMS: ('Request a Row', '127.0.0.1')
[2025-06-17T10:55:21.164381] SQL: SELECT * FROM EnterpriseLucroPresumido WHERE id=1 | PARAMS: ('Request a Row', '127.0.0.1')
[2025-06-17T10:55:21.166743] SQL: SELECT * FROM EnterpriseLucroPresumido WHERE id=1 | PARAMS: ('Request a Row', '127.0.0.1')
[2025-06-17T10:55:22.570145] SQL: SELECT * FROM EnterpriseLucroPresumido WHERE id=1 | PARAMS: ('Request a Row', '127.0.0.1')
[2025-06-17T10:55:22.574057] SQL: SELECT * FROM EnterpriseLucroPresumido WHERE id=1 | PARAMS: ('Request a Row', '127.0.0.1')
[2025-06-17T10:55:24.621952] SQL: SELECT * FROM EnterpriseLucroPresumido | PARAMS: client: 127.0.0.1
[2025-06-17T10:55:25.399490] SQL: SELECT * FROM EnterpriselucroPresumido WHERE id=1 | PARAMS: client: 127.0.0.1
[2025-06-17T10:55:26.569342] SQL: SELECT * FROM EnterpriseLucroPresumido WHERE id=1 | PARAMS: ('Request a Row', '127.0.0.1')
[2025-06-17T10:55:26.571133] SQL: SELECT * FROM EnterpriseLucroPresumido WHERE id=1 | PARAMS: ('Request a Row', '127.0.0.1')
[2025-06-17T10:55:27.482468] SQL: SELECT * FROM EnterpriseLucroPresumido WHERE id=1 | PARAMS: ('Request a Row', '127.0.0.1')
[2025-06-17T10:55:27.485581] SQL: SELECT * FROM EnterpriseLucroPresumido WHERE id=1 | PARAMS: ('Request a Row', '127.0.0.1')
[2025-06-17T10:56:19.082498] SQL: SELECT * FROM EnterpriseLucroPresumido | PARAMS: client: 127.0.0.1
[2025-06-17T10:56:20.373931] SQL: SELECT * FROM EnterpriselucroPresumido WHERE id=1 | PARAMS: client: 127.0.0.1
[2025-06-17T10:56:22.301912] SQL: SELECT * FROM EnterpriseLucroPresumido WHERE id=1 | PARAMS: ('Request a Row', '127.0.0.1')
[2025-06-17T10:56:22.304241] SQL: SELECT * FROM EnterpriseLucroPresumido WHERE id=1 | PARAMS: ('Request a Row', '127.0.0.1')
[2025-06-17T10:56:28.486910] SQL: SELECT * FROM EnterpriseLucroPresumido WHERE id=1 | PARAMS: ('Request a Row', '127.0.0.1')
[2025-06-17T10:56:28.489070] SQL: SELECT * FROM EnterpriseLucroPresumido WHERE id=1 | PARAMS: ('Request a Row', '127.0.0.1')
[2025-06-17T10:57:12.765954] SQL: SELECT * FROM EnterpriseLucroPresumido | PARAMS: client: 127.0.0.1
[2025-06-17T10:57:13.711578] SQL: SELECT * FROM EnterpriselucroPresumido WHERE id=1 | PARAMS: client: 127.0.0.1
[2025-06-17T10:57:15.007889] SQL: SELECT * FROM EnterpriseLucroPresumido WHERE id=1 | PARAMS: ('Request a Row', '127.0.0.1')
[2025-06-17T10:57:15.010417] SQL: SELECT * FROM EnterpriseLucroPresumido WHERE id=1 | PARAMS: ('Request a Row', '127.0.0.1')
[2025-06-17T10:57:16.127840] SQL: SELECT * FROM EnterpriseLucroPresumido WHERE id=1 | PARAMS: ('Request a Row', '127.0.0.1')
[2025-06-17T10:57:16.129729] SQL: SELECT * FROM EnterpriseLucroPresumido WHERE id=1 | PARAMS: ('Request a Row', '127.0.0.1')
[2025-06-17T11:00:48.867894] SQL: SELECT * FROM EnterpriseLucroPresumido | PARAMS: client: 127.0.0.1
[2025-06-17T11:00:49.686462] SQL: SELECT * FROM EnterpriselucroPresumido WHERE id=1 | PARAMS: client: 127.0.0.1
[2025-06-17T11:00:50.895301] SQL: SELECT * FROM EnterpriseLucroPresumido WHERE id=1 | PARAMS: ('Request a Row', '127.0.0.1')
[2025-06-17T11:00:50.897602] SQL: SELECT * FROM EnterpriseLucroPresumido WHERE id=1 | PARAMS: ('Request a Row', '127.0.0.1')
[2025-06-17T11:00:51.848682] SQL: SELECT * FROM EnterpriseLucroPresumido WHERE id=1 | PARAMS: ('Request a Row', '127.0.0.1')
[2025-06-17T11:00:51.850809] SQL: SELECT * FROM EnterpriseLucroPresumido WHERE id=1 | PARAMS: ('Request a Row', '127.0.0.1')
[2025-06-17T11:00:55.128644] SQL: SELECT * FROM EnterpriseLucroPresumido | PARAMS: client: 127.0.0.1
[2025-06-17T11:00:56.639213] SQL: SELECT * FROM EnterpriseSimplesNacional | PARAMS: client: 127.0.0.1
[2025-06-17T11:00:57.158685] SQL: SELECT * FROM EnterprisesimplesNacional WHERE id=1 | PARAMS: client: 127.0.0.1
[2025-06-17T11:00:58.232463] SQL: SELECT * FROM EnterpriseSimplesNacional WHERE id=1 | PARAMS: ('Request a Row', '127.0.0.1')
[2025-06-17T11:00:58.234998] SQL: SELECT * FROM EnterpriseSimplesNacional WHERE id=1 | PARAMS: ('Request a Row', '127.0.0.1')
[2025-06-17T11:00:59.518524] SQL: SELECT * FROM EnterpriseSimplesNacional WHERE id=1 | PARAMS: ('Request a Row', '127.0.0.1')
[2025-06-17T11:00:59.520805] SQL: SELECT * FROM EnterpriseSimplesNacional WHERE id=1 | PARAMS: ('Request a Row', '127.0.0.1')
[2025-06-17T11:09:03.608951] SQL: SELECT * FROM EnterpriseSimplesNacional | PARAMS: client: 127.0.0.1
[2025-06-17T11:09:03.609055] SQL: SELECT * FROM EnterpriseSimplesNacional | PARAMS: client: 127.0.0.1
[2025-06-17T11:09:07.964672] SQL: SELECT * FROM EnterpriseSimplesNacional | PARAMS: client: 127.0.0.1
[2025-06-17T11:09:19.381295] SQL: SELECT * FROM EnterprisesimplesNacional WHERE id=1 | PARAMS: client: 127.0.0.1
[2025-06-17T11:09:20.803048] SQL: SELECT * FROM EnterpriseSimplesNacional WHERE id=1 | PARAMS: ('Request a Row', '127.0.0.1')
[2025-06-17T11:09:20.806928] SQL: SELECT * FROM EnterpriseSimplesNacional WHERE id=1 | PARAMS: ('Request a Row', '127.0.0.1')
[2025-06-17T11:09:21.754377] SQL: SELECT * FROM EnterpriseSimplesNacional WHERE id=1 | PARAMS: ('Request a Row', '127.0.0.1')
[2025-06-17T11:09:21.756688] SQL: SELECT * FROM EnterpriseSimplesNacional WHERE id=1 | PARAMS: ('Request a Row', '127.0.0.1')
[2025-06-17T11:09:24.502793] SQL: SELECT * FROM EnterpriseSimplesNacional WHERE id=1 | PARAMS: ('Request a Row', '127.0.0.1')
[2025-06-17T11:09:24.505102] SQL: SELECT * FROM EnterpriseSimplesNacional WHERE id=1 | PARAMS: ('Request a Row', '127.0.0.1')
[2025-06-17T11:09:25.269887] SQL: SELECT * FROM EnterpriseSimplesNacional WHERE id=1 | PARAMS: ('Request a Row', '127.0.0.1')
[2025-06-17T11:09:25.272126] SQL: SELECT * FROM EnterpriseSimplesNacional WHERE id=1 | PARAMS: ('Request a Row', '127.0.0.1')
[2025-06-17T11:09:25.665967] SQL: SELECT * FROM EnterpriseSimplesNacional WHERE id=1 | PARAMS: ('Request a Row', '127.0.0.1')
[2025-06-17T11:09:25.671475] SQL: SELECT * FROM EnterpriseSimplesNacional WHERE id=1 | PARAMS: ('Request a Row', '127.0.0.1')
[2025-06-17T11:09:25.958754] SQL: SELECT * FROM EnterpriseSimplesNacional WHERE id=1 | PARAMS: ('Request a Row', '127.0.0.1')
[2025-06-17T11:09:25.963697] SQL: SELECT * FROM EnterpriseSimplesNacional WHERE id=1 | PARAMS: ('Request a Row', '127.0.0.1')
[2025-06-17T11:09:26.322628] SQL: SELECT * FROM EnterpriseSimplesNacional WHERE id=1 | PARAMS: ('Request a Row', '127.0.0.1')
[2025-06-17T11:09:26.327918] SQL: SELECT * FROM EnterpriseSimplesNacional WHERE id=1 | PARAMS: ('Request a Row', '127.0.0.1')
[2025-06-17T11:11:01.617834] SQL: SELECT * FROM EnterpriseSimplesNacional | PARAMS: client: 127.0.0.1
[2025-06-17T11:11:03.854361] SQL: SELECT * FROM EnterprisesimplesNacional WHERE id=1 | PARAMS: client: 127.0.0.1
[2025-06-17T11:11:05.392478] SQL: SELECT * FROM EnterpriseSimplesNacional WHERE id=1 | PARAMS: ('Request a Row', '127.0.0.1')
[2025-06-17T11:11:05.395340] SQL: SELECT * FROM EnterpriseSimplesNacional WHERE id=1 | PARAMS: ('Request a Row', '127.0.0.1')
[2025-06-17T11:11:06.348710] SQL: SELECT * FROM EnterpriseSimplesNacional | PARAMS: client: 127.0.0.1
[2025-06-17T11:11:20.967785] SQL: SELECT * FROM EnterprisesimplesNacional WHERE id=1 | PARAMS: client: 127.0.0.1
[2025-06-17T11:11:20.977422] SQL: SELECT * FROM EnterprisesimplesNacional WHERE id=1 | PARAMS: client: 127.0.0.1
[2025-06-17T11:11:22.272724] SQL: SELECT * FROM EnterpriseSimplesNacional WHERE id=1 | PARAMS: ('Request a Row', '127.0.0.1')
[2025-06-17T11:11:22.274497] SQL: SELECT * FROM EnterpriseSimplesNacional WHERE id=1 | PARAMS: ('Request a Row', '127.0.0.1')
[2025-06-17T11:11:23.118311] SQL: SELECT * FROM EnterpriseSimplesNacional | PARAMS: client: 127.0.0.1
[2025-06-17T11:11:50.511289] SQL: SELECT * FROM EnterpriseSimplesNacional | PARAMS: client: 127.0.0.1
[2025-06-17T11:11:50.511700] SQL: SELECT * FROM EnterpriseSimplesNacional | PARAMS: client: 127.0.0.1
[2025-06-17T11:13:13.588584] SQL: SELECT * FROM EnterpriseSimplesNacional | PARAMS: client: 127.0.0.1
[2025-06-17T11:13:26.697249] SQL: SELECT * FROM EnterprisesimplesNacional WHERE id=1 | PARAMS: client: 127.0.0.1
[2025-06-17T11:13:27.664461] SQL: SELECT * FROM EnterpriseSimplesNacional WHERE id=1 | PARAMS: ('Request a Row', '127.0.0.1')
[2025-06-17T11:13:27.667290] SQL: SELECT * FROM EnterpriseSimplesNacional WHERE id=1 | PARAMS: ('Request a Row', '127.0.0.1')
[2025-06-17T11:13:28.529255] SQL: SELECT * FROM EnterpriseSimplesNacional | PARAMS: client: 127.0.0.1
[2025-06-17T11:13:33.870139] SQL: SELECT * FROM EnterpriseLucroPresumido | PARAMS: client: 127.0.0.1
[2025-06-17T11:13:35.773343] SQL: SELECT * FROM EnterpriseSimplesNacional | PARAMS: client: 127.0.0.1
[2025-06-17T11:13:51.360485] SQL: SELECT * FROM EnterpriseSimplesNacional | PARAMS: client: 127.0.0.1
[2025-06-17T11:13:56.801736] SQL: SELECT * FROM EnterpriseSimplesNacional | PARAMS: client: 127.0.0.1
[2025-06-17T11:13:56.801852] SQL: SELECT * FROM EnterpriseSimplesNacional | PARAMS: client: 127.0.0.1
[2025-06-17T11:13:58.156221] SQL: SELECT * FROM EnterpriseSimplesNacional | PARAMS: client: 127.0.0.1
[2025-06-17T11:14:00.545178] SQL: SELECT * FROM EnterprisesimplesNacional WHERE id=1 | PARAMS: client: 127.0.0.1
[2025-06-17T11:14:01.627266] SQL: SELECT * FROM EnterpriseSimplesNacional WHERE id=1 | PARAMS: ('Request a Row', '127.0.0.1')
[2025-06-17T11:14:01.629584] SQL: SELECT * FROM EnterpriseSimplesNacional WHERE id=1 | PARAMS: ('Request a Row', '127.0.0.1')
[2025-06-17T11:14:02.882055] SQL: SELECT * FROM EnterpriseSimplesNacional | PARAMS: client: 127.0.0.1
[2025-06-17T11:18:23.533070] SQL: SELECT * FROM EnterpriseSimplesNacional WHERE id=1 | PARAMS: ('Request a Row', '127.0.0.1')
[2025-06-17T11:18:23.535720] SQL: SELECT * FROM EnterpriseSimplesNacional WHERE id=1 | PARAMS: ('Request a Row', '127.0.0.1')
[2025-06-17T11:18:24.525163] SQL: SELECT * FROM EnterpriseSimplesNacional | PARAMS: client: 127.0.0.1
[2025-06-17T11:18:32.600837] SQL: SELECT * FROM EnterpriseSimplesNacional | PARAMS: client: 127.0.0.1
[2025-06-17T11:21:25.323280] SQL: SELECT * FROM EnterpriseSimplesNacional | PARAMS: client: 127.0.0.1
[2025-06-17T11:21:34.623501] SQL: SELECT * FROM EnterpriseSimplesNacional | PARAMS: client: 127.0.0.1
[2025-06-17T11:21:55.746165] SQL: SELECT * FROM EnterpriseSimplesNacional | PARAMS: client: 127.0.0.1
[2025-06-17T11:21:57.778398] SQL: SELECT * FROM EnterpriseLucroPresumido | PARAMS: client: 127.0.0.1
[2025-06-17T11:21:59.089185] SQL: SELECT * FROM EnterpriseSimplesNacional | PARAMS: client: 127.0.0.1
[2025-06-17T11:22:58.657148] SQL: SELECT * FROM EnterpriseSimplesNacional | PARAMS: client: 127.0.0.1
[2025-06-17T11:22:59.817913] SQL: SELECT * FROM EnterprisesimplesNacional WHERE id=1 | PARAMS: client: 127.0.0.1
[2025-06-17T11:23:01.165702] SQL: SELECT * FROM EnterpriseSimplesNacional WHERE id=1 | PARAMS: ('Request a Row', '127.0.0.1')
[2025-06-17T11:23:01.168964] SQL: SELECT * FROM EnterpriseSimplesNacional WHERE id=1 | PARAMS: ('Request a Row', '127.0.0.1')
[2025-06-17T11:23:02.146903] SQL: SELECT * FROM EnterpriseSimplesNacional | PARAMS: client: 127.0.0.1
[2025-06-17T11:23:09.737230] SQL: SELECT * FROM EnterprisesimplesNacional WHERE id=1 | PARAMS: client: 127.0.0.1
[2025-06-17T11:23:09.744141] SQL: SELECT * FROM EnterprisesimplesNacional WHERE id=1 | PARAMS: client: 127.0.0.1
[2025-06-17T11:23:10.604735] SQL: SELECT * FROM EnterpriseSimplesNacional | PARAMS: client: 127.0.0.1
[2025-06-17T11:23:12.147202] SQL: SELECT * FROM EnterpriseLucroPresumido | PARAMS: client: 127.0.0.1
[2025-06-17T11:23:12.817748] SQL: SELECT * FROM EnterpriselucroPresumido WHERE id=1 | PARAMS: client: 127.0.0.1
[2025-06-17T11:23:13.887997] SQL: SELECT * FROM EnterpriseLucroPresumido | PARAMS: client: 127.0.0.1
[2025-06-17T11:23:15.758436] SQL: SELECT * FROM EnterpriseSimplesNacional | PARAMS: client: 127.0.0.1
[2025-06-17T11:23:16.586099] SQL: SELECT * FROM EnterprisesimplesNacional WHERE id=1 | PARAMS: client: 127.0.0.1
[2025-06-17T11:23:17.402960] SQL: SELECT * FROM EnterpriseSimplesNacional WHERE id=1 | PARAMS: ('Request a Row', '127.0.0.1')
[2025-06-17T11:23:17.405528] SQL: SELECT * FROM EnterpriseSimplesNacional WHERE id=1 | PARAMS: ('Request a Row', '127.0.0.1')
[2025-06-17T11:23:18.446169] SQL: SELECT * FROM EnterpriseSimplesNacional | PARAMS: client: 127.0.0.1
[2025-06-17T11:24:01.733512] SQL: SELECT * FROM EnterprisesimplesNacional WHERE id=1 | PARAMS: client: 127.0.0.1
[2025-06-17T11:24:03.438443] SQL: SELECT * FROM EnterpriseSimplesNacional WHERE id=1 | PARAMS: ('Request a Row', '127.0.0.1')
[2025-06-17T11:24:03.441443] SQL: SELECT * FROM EnterpriseSimplesNacional WHERE id=1 | PARAMS: ('Request a Row', '127.0.0.1')
[2025-06-17T11:24:04.494196] SQL: SELECT * FROM EnterpriseSimplesNacional | PARAMS: client: 127.0.0.1
[2025-06-17T11:24:27.295961] SQL: SELECT * FROM EnterpriseSimplesNacional | PARAMS: client: 127.0.0.1
[2025-06-17T11:24:29.702070] SQL: SELECT * FROM EnterpriseSimplesNacional | PARAMS: client: 127.0.0.1
[2025-06-17T11:25:04.262966] SQL: SELECT * FROM EnterpriseSimplesNacional | PARAMS: client: 127.0.0.1
[2025-06-17T11:25:05.870007] SQL: SELECT * FROM EnterprisesimplesNacional WHERE id=1 | PARAMS: client: 127.0.0.1
[2025-06-17T11:25:07.192540] SQL: SELECT * FROM EnterpriseSimplesNacional WHERE id=1 | PARAMS: ('Request a Row', '127.0.0.1')
[2025-06-17T11:25:07.195808] SQL: SELECT * FROM EnterpriseSimplesNacional WHERE id=1 | PARAMS: ('Request a Row', '127.0.0.1')
[2025-06-17T11:25:07.973687] SQL: SELECT * FROM EnterpriseSimplesNacional | PARAMS: client: 127.0.0.1
[2025-06-17T11:25:19.059633] SQL: SELECT * FROM EnterpriseSimplesNacional | PARAMS: client: 127.0.0.1
[2025-06-17T11:25:19.787709] SQL: SELECT * FROM EnterprisesimplesNacional WHERE id=1 | PARAMS: client: 127.0.0.1
[2025-06-17T11:25:21.326908] SQL: SELECT * FROM EnterpriseSimplesNacional WHERE id=1 | PARAMS: ('Request a Row', '127.0.0.1')
[2025-06-17T11:25:21.328646] SQL: SELECT * FROM EnterpriseSimplesNacional WHERE id=1 | PARAMS: ('Request a Row', '127.0.0.1')
[2025-06-17T11:25:22.143469] SQL: SELECT * FROM EnterpriseSimplesNacional | PARAMS: client: 127.0.0.1
[2025-06-17T11:27:17.181427] SQL: SELECT * FROM EnterpriseSimplesNacional | PARAMS: client: 127.0.0.1
[2025-06-17T11:27:21.201186] SQL: SELECT * FROM EnterpriseSimplesNacional | PARAMS: client: 127.0.0.1
[2025-06-17T11:27:21.942553] SQL: SELECT * FROM EnterprisesimplesNacional WHERE id=1 | PARAMS: client: 127.0.0.1
[2025-06-17T11:27:23.409389] SQL: SELECT * FROM EnterpriseSimplesNacional WHERE id=1 | PARAMS: ('Request a Row', '127.0.0.1')
[2025-06-17T11:27:23.412292] SQL: SELECT * FROM EnterpriseSimplesNacional WHERE id=1 | PARAMS: ('Request a Row', '127.0.0.1')
[2025-06-17T11:27:24.364970] SQL: SELECT * FROM EnterpriseSimplesNacional | PARAMS: client: 127.0.0.1
[2025-06-17T11:28:49.034938] SQL: SELECT * FROM EnterpriseSimplesNacional | PARAMS: client: 127.0.0.1
[2025-06-17T11:29:09.859207] SQL: SELECT * FROM EnterpriseSimplesNacional | PARAMS: client: 127.0.0.1
[2025-06-17T11:29:12.604307] SQL: SELECT * FROM EnterpriseSimplesNacional | PARAMS: client: 127.0.0.1
[2025-06-17T11:29:14.554296] SQL: SELECT * FROM EnterpriseLucroPresumido | PARAMS: client: 127.0.0.1
[2025-06-17T11:29:16.417412] SQL: SELECT * FROM EnterpriseSimplesNacional | PARAMS: client: 127.0.0.1
[2025-06-17T11:29:17.041381] SQL: SELECT * FROM EnterprisesimplesNacional WHERE id=1 | PARAMS: client: 127.0.0.1
[2025-06-17T11:29:17.052302] SQL: SELECT * FROM EnterprisesimplesNacional WHERE id=1 | PARAMS: client: 127.0.0.1
[2025-06-17T11:29:19.449029] SQL: SELECT * FROM EnterpriseSimplesNacional WHERE id=1 | PARAMS: ('Request a Row', '127.0.0.1')
[2025-06-17T11:29:19.451689] SQL: SELECT * FROM EnterpriseSimplesNacional WHERE id=1 | PARAMS: ('Request a Row', '127.0.0.1')
[2025-06-17T11:29:20.599504] SQL: SELECT * FROM EnterpriseSimplesNacional | PARAMS: client: 127.0.0.1
[2025-06-17T11:30:41.146042] SQL: SELECT * FROM EnterpriseSimplesNacional | PARAMS: client: 127.0.0.1
[2025-06-17T11:30:48.283396] SQL: SELECT * FROM EnterpriseSimplesNacional | PARAMS: client: 127.0.0.1
[2025-06-17T11:31:16.317137] SQL: SELECT * FROM EnterpriseSimplesNacional | PARAMS: client: 127.0.0.1
[2025-06-17T11:31:18.897432] SQL: SELECT * FROM EnterprisesimplesNacional WHERE id=1 | PARAMS: client: 127.0.0.1
[2025-06-17T11:31:18.908911] SQL: SELECT * FROM EnterprisesimplesNacional WHERE id=1 | PARAMS: client: 127.0.0.1
[2025-06-17T11:31:19.999709] SQL: SELECT * FROM EnterpriseSimplesNacional WHERE id=1 | PARAMS: ('Request a Row', '127.0.0.1')
[2025-06-17T11:31:20.003080] SQL: SELECT * FROM EnterpriseSimplesNacional WHERE id=1 | PARAMS: ('Request a Row', '127.0.0.1')
[2025-06-17T11:31:20.937463] SQL: SELECT * FROM EnterpriseSimplesNacional | PARAMS: client: 127.0.0.1
[2025-06-17T11:31:25.414345] SQL: SELECT * FROM EnterpriseSimplesNacional | PARAMS: client: 127.0.0.1
[2025-06-17T11:31:29.918202] SQL: SELECT * FROM EnterpriseSimplesNacional | PARAMS: client: 127.0.0.1
[2025-06-17T11:31:31.694275] SQL: SELECT * FROM EnterprisesimplesNacional WHERE id=1 | PARAMS: client: 127.0.0.1
[2025-06-17T11:31:31.704952] SQL: SELECT * FROM EnterprisesimplesNacional WHERE id=1 | PARAMS: client: 127.0.0.1
[2025-06-17T11:31:32.772156] SQL: SELECT * FROM EnterpriseSimplesNacional WHERE id=1 | PARAMS: ('Request a Row', '127.0.0.1')
[2025-06-17T11:31:32.776112] SQL: SELECT * FROM EnterpriseSimplesNacional WHERE id=1 | PARAMS: ('Request a Row', '127.0.0.1')
[2025-06-17T11:31:33.447932] SQL: SELECT * FROM EnterpriseSimplesNacional | PARAMS: client: 127.0.0.1
[2025-06-17T11:32:04.599302] SQL: SELECT * FROM EnterpriseSimplesNacional | PARAMS: client: 127.0.0.1
[2025-06-17T11:32:06.625064] SQL: SELECT * FROM EnterpriseSimplesNacional | PARAMS: client: 127.0.0.1
[2025-06-17T11:32:47.895342] SQL: SELECT * FROM EnterpriseSimplesNacional | PARAMS: client: 127.0.0.1
[2025-06-17T11:32:47.896130] SQL: SELECT * FROM EnterpriseSimplesNacional | PARAMS: client: 127.0.0.1
[2025-06-17T11:32:50.335534] SQL: SELECT * FROM EnterpriseSimplesNacional | PARAMS: client: 127.0.0.1
[2025-06-17T11:33:06.096940] SQL: SELECT * FROM EnterpriseSimplesNacional | PARAMS: client: 127.0.0.1
[2025-06-17T11:33:24.844112] SQL: SELECT * FROM EnterpriseSimplesNacional | PARAMS: client: 127.0.0.1
[2025-06-17T11:33:26.375154] SQL: SELECT * FROM EnterpriseSimplesNacional | PARAMS: client: 127.0.0.1
[2025-06-17T11:33:27.072963] SQL: SELECT * FROM EnterpriseSimplesNacional | PARAMS: client: 127.0.0.1
[2025-06-17T11:33:41.524884] SQL: SELECT * FROM EnterpriseSimplesNacional | PARAMS: client: 127.0.0.1
[2025-06-17T11:35:04.082496] SQL: SELECT * FROM EnterpriseSimplesNacional | PARAMS: client: 127.0.0.1
[2025-06-17T11:35:07.740186] SQL: SELECT * FROM EnterpriseLucroPresumido | PARAMS: client: 127.0.0.1
[2025-06-17T11:35:09.577372] SQL: SELECT * FROM EnterpriseLucroPresumido | PARAMS: client: 127.0.0.1
[2025-06-17T11:35:41.676548] SQL: SELECT * FROM EnterpriseLucroPresumido | PARAMS: client: 127.0.0.1
[2025-06-17T11:35:42.403252] SQL: SELECT * FROM EnterpriseLucroPresumido | PARAMS: client: 127.0.0.1
[2025-06-17T11:35:42.690442] SQL: SELECT * FROM EnterpriseLucroPresumido | PARAMS: client: 127.0.0.1
[2025-06-17T11:35:43.057495] SQL: SELECT * FROM EnterpriseLucroPresumido | PARAMS: client: 127.0.0.1
[2025-06-17T11:35:44.653733] SQL: SELECT * FROM EnterpriseSimplesNacional | PARAMS: client: 127.0.0.1
[2025-06-17T11:35:47.264253] SQL: SELECT * FROM EnterpriseSimplesNacional | PARAMS: client: 127.0.0.1
[2025-06-17T11:35:47.647116] SQL: SELECT * FROM EnterpriseSimplesNacional | PARAMS: client: 127.0.0.1
[2025-06-17T11:35:57.257638] SQL: SELECT * FROM EnterpriseLucroPresumido | PARAMS: client: 127.0.0.1
[2025-06-17T11:36:01.150749] SQL: SELECT * FROM EnterpriseLucroPresumido | PARAMS: client: 127.0.0.1
[2025-06-17T11:36:19.008582] SQL: SELECT * FROM EnterpriseSimplesNacional | PARAMS: client: 127.0.0.1
[2025-06-17T11:36:20.084418] SQL: SELECT * FROM EnterpriseSimplesNacional | PARAMS: client: 127.0.0.1
[2025-06-17T11:36:27.020417] SQL: SELECT * FROM EnterpriseSimplesNacional | PARAMS: client: 127.0.0.1
[2025-06-17T11:36:33.668398] SQL: SELECT * FROM EnterpriseLucroPresumido | PARAMS: client: 127.0.0.1
[2025-06-17T11:36:35.705784] SQL: SELECT * FROM EnterpriseLucroPresumido | PARAMS: client: 127.0.0.1
[2025-06-17T11:36:36.969235] SQL: SELECT * FROM EnterpriselucroPresumido WHERE id=1 | PARAMS: client: 127.0.0.1
[2025-06-17T11:36:36.977409] SQL: SELECT * FROM EnterpriselucroPresumido WHERE id=1 | PARAMS: client: 127.0.0.1
[2025-06-17T11:36:38.243092] SQL: SELECT * FROM EnterpriseLucroPresumido WHERE id=1 | PARAMS: ('Request a Row', '127.0.0.1')
[2025-06-17T11:36:38.246853] SQL: SELECT * FROM EnterpriseLucroPresumido WHERE id=1 | PARAMS: ('Request a Row', '127.0.0.1')
[2025-06-17T11:36:39.127036] SQL: SELECT * FROM EnterpriseSimplesNacional | PARAMS: client: 127.0.0.1
[2025-06-17T11:37:16.146645] SQL: SELECT * FROM EnterpriseSimplesNacional | PARAMS: client: 127.0.0.1
[2025-06-17T11:37:17.255589] SQL: SELECT * FROM EnterpriseSimplesNacional | PARAMS: client: 127.0.0.1
[2025-06-17T11:37:18.427229] SQL: SELECT * FROM EnterprisesimplesNacional WHERE id=1 | PARAMS: client: 127.0.0.1
[2025-06-17T11:37:18.436892] SQL: SELECT * FROM EnterprisesimplesNacional WHERE id=1 | PARAMS: client: 127.0.0.1
[2025-06-17T11:37:21.798663] SQL: SELECT * FROM EnterpriseSimplesNacional WHERE id=1 | PARAMS: ('Request a Row', '127.0.0.1')
[2025-06-17T11:37:21.800812] SQL: SELECT * FROM EnterpriseSimplesNacional WHERE id=1 | PARAMS: ('Request a Row', '127.0.0.1')
[2025-06-17T11:37:23.327127] SQL: SELECT * FROM EnterpriseSimplesNacional | PARAMS: client: 127.0.0.1
